show_id_imdb,title,type_orginal,director_orginal,country_orginal,date_added_orginal,release_year_orginal,listed_in_orginal,description_orginal,duration,rating_imdb
81053958,Backdraft 2,Movie,Gonzalo López-Gallego,United States,"May 14, 2019",2019,"Action & Adventure, Dramas","In this sequel to the 1991 film, a determined fire investigator recruits an imprisoned arsonist to help untangle a web of fire, murder and corruption.",102 min,5
81088786,Backfire,Movie,Dave Patten,United States,"April 5, 2019",2019,"Dramas, Independent Movies, Thrillers","When two would-be robbers accidentally kill a made man, they find themselves on the run from the South Philly Italian mob.",97 min,3.6
80052828,Backtrack,Movie,Michael Petroni,"Australia, United Kingdom, United Arab Emirates, Canada","December 25, 2018",2015,"Dramas, Thrillers","Haunted by visions of the dead, psychologist Peter returns home to confront a long-ago trauma. But will the trip exorcise or embolden the ghosts?",90 min,6.1
80221787,Bad Blood,TV Show,,Canada,"May 31, 2019",2019,"Crime TV Shows, TV Dramas","This sprawling crime drama follows the true story of the Rizzuto family and its associates, who presided over organized crime in Montreal for decades.",2 Seasons,7.7
269880,Bad Boys,Movie,Michael Bay,United States,"October 1, 2019",1995,"Action & Adventure, Comedies","In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin.",119 min,7
60029167,Bad Boys II,Movie,Michael Bay,United States,"October 1, 2019",2003,"Action & Adventure, Comedies","In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy.",147 min,6.7
80174219,Bad Day for the Cut,Movie,Chris Baugh,United Kingdom,"January 18, 2018",2017,"Independent Movies, International Movies, Thrillers","A mild-mannered, middle-aged Irish farmer devoted to his mother embarks on a violent quest for revenge when she's murdered in a home invasion.",99 min,6.5
80105030,Bad Education,TV Show,,United Kingdom," December 15, 2018",2014,"British TV Shows, TV Comedies","A history teacher at the posh Abbey Grove, Alfie Wickers is something truly special: He's his school's, if not England's, single worst educator.",3 Seasons,7.3
80245442,Bad Genius,Movie,Nattawut Poonpiriya,Thailand,"June 1, 2018",2017,"Dramas, International Movies, Thrillers",A top student gets pulled into a cheating racket with increasingly higher risks and even higher rewards. But she may lose much more than she gains.,130 min,7.8
70308046,Bad Grandpa .5,Movie,Jeff Tremaine,United States,"January 1, 2021",2014,Comedies,"The geriatric antics of Irving Zisman continue in this next installment of the Jackass franchise, which features unused footage from the first film.",87 min,6.4
80178427,Bad Guys,TV Show,,South Korea,"August 8, 2019",2014,"Crime TV Shows, International TV Shows, Korean TV Shows","Reinstated to eradicate the worst crimes in the city, a detective requests the release of three convicts to enlist their help in catching the felons.",1 Season,8.2
80214772,Bad Guys: Vile City,TV Show,,South Korea,"March 8, 2018",2018,"Crime TV Shows, International TV Shows, Korean TV Shows","Ordered to take down a villainous business leader who controls the city, a prosecutor gathers a team of men who may not be so clean themselves.",1 Season,8.2
80219917,Bad Match,Movie,David Chirchirillo,"Singapore, United States","March 11, 2018",2017,Thrillers,A player who uses the internet to facilitate his womanizing ways is tormented when he spurns a persistent woman who won't take no for an answer.,83 min,5.6
80134952,Bad Rap,Movie,Salima Koroma,"United States, Canada","August 21, 2017",2016,"Documentaries, Music & Musicals",Four young Asian-American rappers strive to achieve success on their own terms in a musical genre that often treats them as outsiders.,83 min,6.6
80999643,Bad Seeds,Movie,Kheiron,"France, Belgium","December 21, 2018",2018,"Comedies, Dramas, International Movies","Troubled by his past, a scam artist who runs a petty racket with his adoptive mom finds redemption while mentoring a group of difficult students.",105 min,7.5
80122193,Badalte Rishton Ki Dastaan,TV Show,,India,"April 1, 2017",2013,"International TV Shows, TV Dramas","When a man is killed, his wife and his lover – both of whom are pregnant with his children – come under the thumb of his brutal, dictatorial father.",1 Season,6.1
80201626,Badha,Movie,"Sumitra Bhave, Sunil Sukthankar",India,"January 1, 2018",2006,"Dramas, International Movies",A young woman who is suspected of practicing black magic and witchcraft is demonized and forced to live apart from her family.,91 min,6.9
81112446,Badla,Movie,Sujoy Ghosh,India,"August 7, 2019",2019,"International Movies, Thrillers","When a woman is accused of killing her lover, a renowned lawyer is hired – but the more they try to  untangle the truth, the more convoluted it becomes.",117 min,8.1
80204451,BAKI,TV Show,,Japan,"June 4, 2020",2020,"Anime Series, International TV Shows","While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on.",2 Seasons,6.8
81174992,Bakugan: Battle Planet,TV Show,,"Japan, Canada, United States","November 6, 2020",2018,"Anime Series, Kids' TV",Dan Kouzo and his pals bond with mysterious creatures known as Bakugan while fighting sinister forces out to control the world.,1 Season,6.1
80159714,Bala Loca,TV Show,,Chile,"April 1, 2017",2016,"International TV Shows, Spanish-Language TV Shows, TV Dramas",A veteran journalist starting a news site about corruption in Chile stumbles on a big story when a fellow investigative reporter dies suspiciously.,1 Season,8.3
60022255,Balto,Movie,Simon Wells,United States,"April 1, 2018",1995,"Children & Family Movies, Dramas","Balto, who is half wolf and half dog, endures the taunts of disapproving humans as he guides a precious cargo of medicine through the Alaskan winter.",78 min,7.3
60022254,Balto 2: Wolf Quest,Movie,Phil Weinstein,United States,"April 1, 2018",2001,Children & Family Movies,"Half-dog, half-wolf Balto (voiced by Maurice LaMarche) and his wife proudly put their pups up for adoption to humans, but when nobody takes daughter Aleu because she looks too much like a wolf, she runs away to search for her place in the world.",75 min,6.4
70020048,Balto 3: Wings of Change,Movie,Phil Weinstein,United States,"April 1, 2018",2004,Children & Family Movies,"A pilot challenges Balto's son Kodi and his sled team to see who can deliver the mail faster, but the dogs race to the rescue when the plane vanishes.",78 min,6.6
80175151,Balu Mahi,Movie,Haissam Hussain,Pakistan,"March 1, 2018",2017,"International Movies, Romantic Movies","Determined to stop his ex-girlfriend from marrying, a young man crashes the wrong wedding and meets a bride looking to run away.",149 min,7.4
80134515,Bana Masal Anlatma,Movie,Burak Aksak,Turkey,"March 10, 2017",2015,"Comedies, International Movies, Romantic Movies","Minibus driver Riza is a steady presence in his close-knit neighborhood, until he brings home a dreamy beauty and throws everything into chaos.",103 min,7.9
81172740,Banana Island Ghost,Movie,BB Sasore,Nigeria,"December 6, 2019",2017,"Comedies, International Movies","Searching for a soul mate, a ghost negotiates with God for three more days on Earth to find love, then meets a woman in need of help herself.",108 min,6.4
80172002,Band Aid,Movie,Zoe Lister-Jones,United States,"April 12, 2019",2017,"Comedies, Dramas, Independent Movies","A young married couple tries to save their disintegrating relationship by turning their fights into songs, with the help of an oddball neighbor.",94 min,6.7
80064273,Band of Robbers,Movie,"Aaron Nee, Adam Nee",United States,"April 15, 2016",2015,"Action & Adventure, Comedies, Independent Movies","Recast as modern-day men, Tom Sawyer and Huck Finn draft their misfit cronies to help find the buried treasure the two have sought since boyhood.",95 min,6.3
80158388,Bandie,Movie,Alo Sarkar,India,"November 1, 2017",1978,"Action & Adventure, Dramas, International Movies","Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her.",141 min,4.7
80007777,Bang Rajan 2,Movie,Tanit Jitnukul,Thailand,"July 25, 2018",2010,"Action & Adventure, International Movies",A small but fierce group of resistance fighters engages in a brutal battle to protect their village from an army of Burmese invaders.,122 min,5.8
80074933,Bangistan,Movie,Karan Anshuman,India,"December 15, 2019",2015,"Comedies, Dramas, International Movies","Sent on the same deadly international mission by their rival religious factions, two men's madcap antics along the way take them hilariously off course.",134 min,5.1
80241689,Bangkok Bachelors,TV Show,,,"June 4, 2018",2016,"International TV Shows, Romantic TV Shows, TV Comedies",Three young men leading carefree bachelors’ lives in the city face the trials of true love when they meet three beautiful women.,1 Season,0
81152643,Bangkok Buddies,TV Show,,Thailand,"November 20, 2019",2019,"International TV Shows, TV Comedies, TV Dramas","Living under the same roof, a group of unabashed friends wrestle with everyday issues from financial woes and shared quarters to romantic misfires.",1 Season,0
81000011,Bangkok Hell,Movie,Manop Janjarasskul,Thailand,"September 14, 2018",2002,"Dramas, International Movies","When offered a deal to snitch on fellow prisoners, an inmate faces a tough dilemma: act in his own interest, or help those who may need him.",107 min,5.5
80242036,Bangkok Love Stories: Hey You!,TV Show,,,"March 8, 2019",2018,"International TV Shows, Romantic TV Shows, TV Dramas",A loving couple become rivals when Belle opens a fusion bistro next to her ex-boyfriend Kram’s traditional restaurant in Bangkok’s chic Ari district.,1 Season,7
80236408,Bangkok Love Stories: Innocence,TV Show,,Thailand,"July 31, 2019",2018,"International TV Shows, Romantic TV Shows, TV Dramas","From a teenage parkour enthusiast to a bawdy restaurateur, an eclectic group of characters find romance in Bangkok's glittering Silom district.",1 Season,7.4
80242137,Bangkok Love Stories: Objects of Affection,TV Show,,Thailand,"July 2, 2019",2019,"International TV Shows, Romantic TV Shows, TV Dramas",A kind computer repairman falls for a street-smart graffiti artist whose multiple personality disorder worsens after she witnesses a double murder.,1 Season,5.4
80241590,Bangkok Love Stories: Plead,TV Show,,Thailand,"July 2, 2019",2019,"International TV Shows, Romantic TV Shows, TV Dramas","In Bangkok's Chinatown, a spirited digital marketing expert falls for a blind fortune-teller, but their love is predestined to end in disaster.",1 Season,7.5
81016044,Bangkok Traffic (Love) Story,Movie,Adisorn Tresirikasem,Thailand,"September 5, 2018",2009,"Comedies, International Movies, Romantic Movies","After an encounter with an engineer working the night shift for the city train, a 30-year-old woman struggles against all odds to pursue true love.",126 min,7.3
81003984,Barça Dreams,Movie,Jordi Llompart,Spain,"September 1, 2018",2015,"Documentaries, International Movies, Sports Movies",Explore the history and philosophies behind one of the world's most beloved – and successful – soccer franchises: FC Barcelona.,122 min,7.4
80083672,Barah Aana,Movie,Raja Menon,India,"December 31, 2019",2009,"Dramas, International Movies","After futile attempts to better their lives with honest work, three broke friends opt for a more dubious means of making money: kidnapping for ransom.",95 min,7
80103282,Barakah Meets Barakah,Movie,Mahmoud Sabbagh,Saudi Arabia,"October 12, 2017",2016,"Comedies, International Movies, Romantic Movies",A laid-back civil servant and wealthy video blogger struggle to make it as a modern couple amid strict Saudi social conventions.,88 min,6.4
80182274,Barbecue,Movie,Matthew Salleh,"Australia, Armenia, Japan, Jordan, Mexico, Mongolia, New Zealand, Philippines, South Africa, Sweden, United States, Uruguay","August 15, 2017",2017,"Documentaries, International Movies","A blend of cultural nuance and mesmerizing techniques adds flavor to this globe-hopping celebration of cooking, tradition and community.",101 min,6.2
